Vx,Vy,Ax,Ay,yawrate,Steer_SW
50,0,-0.124055802977693,-2.65930875780877e-16,0,0.28348846277985
49.9967213844711,-0.00128668695802872,-0.173228478429217,0.146107774925656,0.0139457869175723,0.198967534727354
49.9931192485997,0.0144696194200445,-0.183726831669306,0.612475925213932,0.158417578159927,0.327715656680975
49.9890030810709,0.0402892156487719,-0.191062614460014,0.897887070331782,0.431539409163008,0.350881706251623
49.9846802959445,0.0705943003892484,-0.19300492610789,1.05892882892108,0.780568666275081,0.373166643034249
49.9802930581344,0.102085366224599,-0.195213958913913,1.1603164250562,1.17773901568675,0.394236592500648
49.9758468157967,0.132978845848507,-0.197993635356928,1.23563681781929,1.60741397533949,0.413898350018178
49.9713295448414,0.161969488460032,-0.200138527283149,1.28401713452376,2.05718522282477,0.432040254538642
49.966758656689,0.187975452954939,-0.201652386740151,1.31516282262403,2.51425767541806,0.448624374355536
49.9621620911717,0.21060535629508,-0.202903275574194,1.33861350553615,2.96946798303659,0.463668171200212
49.9575479028863,0.229725404295586,-0.203774255080214,1.36066168506189,3.41531572449068,0.477226845156476
49.9529380805385,0.245499351706748,-0.204396874362629,1.38470981551897,3.84619767647593,0.489380167768737
49.9483273562342,0.258198902184952,-0.20517706468008,1.41260931782579,4.25837857757963,0.500220797029618
49.9437171614894,0.268203245246692,-0.205763891444749,1.44564523727369,4.64911318481277,0.509846488865319
49.9391109175963,0.275931323902752,-0.206260202141075,1.48372156957878,5.01652981954638,0.518355041944538
49.9345080827903,0.281801160262649,-0.206691090045154,1.52612576504992,5.35950250496629,0.525840846019548
49.9299075680627,0.286203538459842,-0.207076315199051,1.57177986607928,5.67749761002821,0.532392917036045
49.9253080911373,0.289486835376061,-0.207438934204305,1.61942928190652,5.97045552934094,0.538093995501782
49.9207084634917,0.291948292697871,-0.207796739234137,1.66777461809715,6.23870212321038,0.54302034774513
49.916107811229,0.293830889092555,-0.208159473992034,1.71557574161794,6.48288264850015,0.547241967869047
49.9115056724765,0.295324227158087,-0.20853090972659,1.76172816245186,6.70390737448126,0.550822967936374
49.9069020106477,0.296568454311986,-0.20890867774983,1.80531652481701,6.90290114593276,0.553822040106314
49.902297183456,0.297660237206755,-0.209283989703204,1.84564353232423,7.08115201871952,0.556292927603369
49.8976918816342,0.298659962828073,-0.209645591212467,1.8822367356693,7.24005798054511,0.558284882702858
49.8930870403657,0.299599398547656,-0.209982506224783,1.91483719434523,7.38107385157462,0.559843109286727
49.8884837448929,0.300488700399471,-0.210287493262146,1.94327146085399,7.50566902010056,0.561009184674702
49.8838840061789,0.301312899549223,-0.210507896987684,1.9674393446344,7.6154267595263,0.561821296603929
49.8792896013946,0.302045552966983,-0.210698551327955,1.98739463521136,7.71188563713073,0.562314338637163
49.8747005259258,0.30266206536802,-0.210854385449301,2.00401701708001,7.79639336048066,0.562520236845137
49.8701172966451,0.303149160898217,-0.210970124862264,2.01766238511723,7.87003044429248,0.562468701435792
49.865540365112,0.303500135242352,-0.211052191513538,2.02885336984483,7.93380551706935,0.562187530282541
49.860969980593,0.303718226903114,-0.21110796416769,2.03800907040565,7.98868717987812,0.561702478784079
49.8564060514935,0.30380941150199,-0.21113562839958,2.04541498718373,8.03556037461734,0.561037241159391
49.8518485572438,0.303781394815275,-0.211135752499731,2.05129677028105,8.07522170778102,0.560213585027574
49.8472974997368,0.303642542346117,-0.211109832306777,2.05583963280575,8.10838299539909,0.559251529338927
49.8427528877943,0.303401328136611,-0.211059858657948,2.05919866548728,8.13567899014927,0.558169527659641
49.8382147301535,0.303066033980986,-0.210988046119588,2.06150578942715,8.15767613935491,0.556984639094013
49.8336830316716,0.302644600395992,-0.210896362617909,2.06287517925275,8.17488110092871,0.555712680442944
49.8291577926695,0.302144582576373,-0.210786853567723,2.06340723893436,8.1877485703278,0.55436835619905
49.8246390007465,0.301573183116886,-0.210662477677979,2.06319308468214,8.19668851235742,0.552965366412012
49.8201266254745,0.30093734180131,-0.210525345609778,2.0623168662594,8.20207251206871,0.551516498102182
49.8156206185214,0.300243842434448,-0.210377148223239,2.06085729325647,8.20423904174829,0.550033696593174
49.8111209122416,0.299499425049713,-0.210219365379025,2.05888888993109,8.20349798679503,0.548528119697566
49.8066274173476,0.298710890052407,-0.210053634820102,2.05648280179434,8.20013464541297,0.547010178301474
49.8021400183646,0.297885182505998,-0.209881479031779,2.05370705693085,8.19441320477942,0.545489564559797
49.7976585760503,0.297029452145248,-0.209703383948577,2.05062580769171,8.18657973383255,0.543975271319515
49.7931829300124,0.296151050036651,-0.209520416195426,2.04729874575691,8.17686477521467,0.542475605932414
49.7887128970396,0.29525745925244,-0.209333910187241,2.04378058775149,8.16548574377483,0.540998197782831
49.7842482720049,0.294356189337125,-0.209145214061239,2.04012025968857,8.15264877935034,0.539550003698903
49.7797888307325,0.293454653835282,-0.208955645335121,2.03636092945347,8.13855004579492,0.538137312682777
49.7753343334417,0.292560041562066,-0.208766482320096,2.03254022272678,8.12337659070633,0.536765752072626
49.7708845283265,0.291679191528271,-0.208578954679618,2.02869058526053,8.10730685136077,0.535440296692011
49.7664391550852,0.290818480559005,-0.208394229717781,2.02483976378579,8.09051088724801,0.534165281812236
49.7619979482702,0.289983730270953,-0.208213397300865,2.02101135494215,8.07315040835875,0.532944420203975
49.757560640286,0.289180136962017,-0.208037457491123,2.01722539265239,8.05537865917307,0.53178082317307
49.7531269640908,0.288412227310265,-0.207867313137124,2.01349894489568,8.03734022197551,0.53067702520086
49.7486966554316,0.287683838406493,-0.20770376491472,2.00984664541426,8.01917078491352,0.529635011633032
49.744269454683,0.286998119240958,-0.207547508768966,2.00628114465448,8.00099690907538,0.528656248819805
49.7398451083331,0.286357550080633,-0.207399135469629,2.00281347359117,7.98293582314281,0.527741716112955
49.7354233701592,0.285763975844542,-0.207259131640169,1.99945332162321,7.96509526706805,0.526891939154597
49.7310040021427,0.285218649664799,-0.207127881906245,1.9962092361021,7.94757339968833,0.526107023936772
49.72658677517,0.284722283136564,-0.207005672003509,1.99308875515613,7.93045877937052,0.525386691165622
49.7221714695632,0.284275100219652,-0.206892692785998,1.99009848745063,7.9138304218633,0.5247303105192
49.7177578754747,0.283876892281194,-0.206789045092401,1.987244152806,7.89775793550394,0.524136934449113
49.7133457931736,0.28352707230773,-0.206694745393871,1.98453059667892,7.882301730705,0.523605331230616
49.7089350332463,0.283224726827817,-0.206609732098965,1.98196178984561,7.86751329814207,0.523134017020515
49.7045254167253,0.282968664548396,-0.206533872352015,1.97954082257715,7.85343554820697,0.522721286731347
49.7001167751572,0.282757461104739,-0.206466969143043,1.97726990043079,7.84010320302632,0.522365243571625
49.6957089506184,0.282589499648544,-0.206408768551569,1.97515034669265,7.82754323162099,0.522063827143368
49.6913017956835,0.282463007250629,-0.206358966964088,1.97318261460852,7.81577531854401,0.521814840016633
49.6868951733495,0.282376087277852,-0.206317218137945,1.97136631091678,7.80481235651132,0.521615972731808
49.6824889569182,0.2823267480255,-0.206283140013098,1.96970023087556,7.79466095405741,0.521464827200624
49.6780830298411,0.28231292795567,-0.206256321205849,1.96818240397553,7.78532195001668,0.521358938497402
49.673677285525,0.282332517919482,-0.206236327144222,1.96681014882584,7.77679092757191,0.521295795048739
49.6692716271035,0.282383380736274,-0.206222705824743,1.96558013527611,7.76905872164135,0.521272857238887
49.6648660020041,0.282463472028019,-0.206214624899214,1.96448415080302,7.76211168918509,0.521287574741152
49.6604603382155,0.282569892991489,-0.2062102457799,1.96349033737018,7.75592582105769,0.521337418596061
49.6560546267482,0.282699226697244,-0.206208795557715,1.96258601995534,7.75046744270119,0.521419940030227
49.6516488731819,0.282848233536158,-0.206210201481266,1.96176835706148,7.74569961024592,0.521532798730244
49.647243074113,0.283013974866469,-0.2062142784501,1.96103727333811,7.74158414846428,0.52167377073703
49.6428372211392,0.283193885756899,-0.206220826848079,1.96039332760056,7.73808285654858,0.521840747087504
49.6384313024055,0.283385778703518,-0.20622964666001,1.95983679757695,7.73515819982929,0.522031728206463
49.6340253034901,0.283587816163361,-0.206240540650462,1.95936729025859,7.73277375339816,0.522244816490395
49.6296192081068,0.283798469335785,-0.206253314470195,1.9589836077659,7.7308944974737,0.522478208282818
49.6252129987626,0.284016472163306,-0.206267776333173,1.958683749669,7.72948700667124,0.522730185914615
49.6208066573836,0.284240775371188,-0.206283736770986,1.95846498274553,7.72851955458219,0.522999110217117
49.6164001658789,0.284470503174228,-0.206301009069577,1.95832395244829,7.72796214836468,0.523283413763573
49.611993506668,0.284704914861607,-0.206319407459766,1.95825679809921,7.72778650976684,0.523581594970977
49.6075866631374,0.284943371797927,-0.206338750755368,1.95825931219401,7.72796601407346,0.523892213032575
49.6031796200413,0.285185310214711,-0.206358839460611,1.95832710844627,7.72847561402148,0.524213883769753
49.5987723638361,0.285430220214797,-0.206379531543105,1.95845567800716,7.72929174513386,0.524545276313457
49.5943648824964,0.285677630256869,-0.206400707749476,1.95864051306481,7.73039222152872,0.524885110467942
